season,match_id,round_number,round,round_name,finals_flag,date,venue,home_team,away_team,home_goals,home_behinds,home_score,away_goals,away_behinds,away_score
1997,1209,1,Round 1,Round 1,0,1997-03-29,Princes Park,Western Bulldogs,Fremantle,11,10,76,10,20,80
1997,1210,1,Round 1,Round 1,0,1997-03-29,Waverley Park,St Kilda,Hawthorn,10,11,71,11,11,77
1997,1211,1,Round 1,Round 1,0,1997-03-29,Subiaco Oval,West Coast,Sydney,12,6,78,5,7,37
1997,1212,1,Round 1,Round 1,0,1997-03-30,Football Park,Adelaide,Brisbane,20,12,132,14,12,96
1997,1213,1,Round 1,Round 1,0,1997-03-30,MCG,Richmond,Geelong,15,14,104,13,17,95
1997,1214,1,Round 1,Round 1,0,1997-03-31,MCG,Essendon,Carlton,16,10,106,15,9,99
1997,1215,2,Round 2,Round 2,0,1997-04-04,MCG,Melbourne,Collingwood,7,14,56,24,19,163
1997,1216,2,Round 2,Round 2,0,1997-04-05,Kardinia Park,Geelong,West Coast,11,12,78,11,6,72
1997,1217,2,Round 2,Round 2,0,1997-04-05,MCG,Richmond,Adelaide,19,14,128,15,10,100
1997,1218,2,Round 2,Round 2,0,1997-04-05,Princes Park,Western Bulldogs,Sydney,13,12,90,12,11,83
1997,1219,2,Round 2,Round 2,0,1997-04-06,Gabba,Brisbane,St Kilda,23,16,154,7,15,57
1997,1220,2,Round 2,Round 2,0,1997-04-06,Football Park,Port Adelaide,Essendon,8,12,60,14,9,93
1997,1221,2,Round 2,Round 2,0,1997-04-06,Subiaco Oval,Fremantle,Hawthorn,13,9,87,10,13,73
1997,1222,2,Round 2,Round 2,0,1997-04-07,MCG,North Melbourne,Carlton,12,14,86,8,12,60
1997,1223,3,Round 3,Round 3,0,1997-04-11,SCG,Sydney,Melbourne,15,9,99,14,7,91
1997,1224,3,Round 3,Round 3,0,1997-04-12,Waverley Park,St Kilda,Collingwood,19,11,125,17,16,118
1997,1225,3,Round 3,Round 3,0,1997-04-12,MCG,Western Bulldogs,Richmond,16,9,105,12,14,86
1997,1226,3,Round 3,Round 3,0,1997-04-12,Football Park,Port Adelaide,Geelong,18,21,129,14,6,90
1997,1227,3,Round 3,Round 3,0,1997-04-13,Princes Park,Carlton,Adelaide,15,18,108,12,8,80
1997,1228,3,Round 3,Round 3,0,1997-04-13,MCG,Essendon,North Melbourne,18,14,122,12,8,80
1997,1229,3,Round 3,Round 3,0,1997-04-13,Waverley Park,Hawthorn,Brisbane,12,15,87,11,9,75
1997,1230,3,Round 3,Round 3,0,1997-04-13,Subiaco Oval,West Coast,Fremantle,16,15,111,9,17,71
1997,1231,4,Round 4,Round 4,0,1997-04-18,MCG,Melbourne,Western Bulldogs,13,9,87,13,11,89
1997,1232,4,Round 4,Round 4,0,1997-04-19,MCG,Collingwood,Carlton,12,12,84,15,11,101
1997,1233,4,Round 4,Round 4,0,1997-04-19,Princes Park,Richmond,Fremantle,10,12,72,10,7,67
1997,1234,4,Round 4,Round 4,0,1997-04-19,Waverley Park,St Kilda,Sydney,12,9,81,18,19,127
1997,1235,4,Round 4,Round 4,0,1997-04-19,Subiaco Oval,West Coast,Hawthorn,17,10,112,13,10,88
1997,1236,4,Round 4,Round 4,0,1997-04-20,MCG,Geelong,Essendon,11,19,85,11,12,78
1997,1237,4,Round 4,Round 4,0,1997-04-20,Gabba,Brisbane,North Melbourne,15,19,109,12,11,83
1997,1238,4,Round 4,Round 4,0,1997-04-20,Football Park,Adelaide,Port Adelaide,11,6,72,11,17,83
1997,1239,5,Round 5,Round 5,0,1997-04-25,MCG,Essendon,Collingwood,10,10,70,14,15,99
1997,1240,5,Round 5,Round 5,0,1997-04-25,Subiaco Oval,Fremantle,St Kilda,16,11,107,15,11,101
1997,1241,5,Round 5,Round 5,0,1997-04-26,MCG,Melbourne,West Coast,12,6,78,19,12,126
1997,1242,5,Round 5,Round 5,0,1997-04-26,Princes Park,Western Bulldogs,Adelaide,9,17,71,19,7,121
1997,1243,5,Round 5,Round 5,0,1997-04-26,Waverley Park,Hawthorn,Sydney,15,9,99,11,8,74
1997,1244,5,Round 5,Round 5,0,1997-04-27,Princes Park,Carlton,Geelong,12,14,86,13,16,94
1997,1245,5,Round 5,Round 5,0,1997-04-27,MCG,North Melbourne,Richmond,21,15,141,7,4,46
1997,1246,5,Round 5,Round 5,0,1997-04-27,Football Park,Port Adelaide,Brisbane,10,13,73,10,11,71
1997,1247,6,Round 6,Round 6,0,1997-05-02,WACA,West Coast,Western Bulldogs,14,15,99,17,11,113
1997,1248,6,Round 6,Round 6,0,1997-05-03,Victoria Park,Collingwood,Adelaide,13,6,84,11,17,83
1997,1249,6,Round 6,Round 6,0,1997-05-03,MCG,Essendon,Brisbane,15,12,102,9,17,71
1997,1250,6,Round 6,Round 6,0,1997-05-03,Kardinia Park,Geelong,Fremantle,14,13,97,6,7,43
1997,1251,6,Round 6,Round 6,0,1997-05-03,Waverley Park,Hawthorn,North Melbourne,14,9,93,16,7,103
1997,1252,6,Round 6,Round 6,0,1997-05-04,Waverley Park,St Kilda,Melbourne,17,19,121,4,11,35
1997,1253,6,Round 6,Round 6,0,1997-05-04,SCG,Sydney,Carlton,21,16,142,11,17,83
1997,1254,6,Round 6,Round 6,0,1997-05-04,Football Park,Port Adelaide,Richmond,19,8,122,8,10,58
1997,1255,7,Round 7,Round 7,0,1997-05-09,MCG,North Melbourne,Collingwood,9,14,68,17,9,111
1997,1256,7,Round 7,Round 7,0,1997-05-10,Kardinia Park,Geelong,Sydney,11,10,76,6,8,44
1997,1257,7,Round 7,Round 7,0,1997-05-10,MCG,Richmond,Carlton,10,16,76,14,14,98
1997,1258,7,Round 7,Round 7,0,1997-05-10,Princes Park,Western Bulldogs,Hawthorn,19,19,133,13,10,88
1997,1259,7,Round 7,Round 7,0,1997-05-10,Waverley Park,St Kilda,Port Adelaide,20,6,126,8,13,61
1997,1260,7,Round 7,Round 7,0,1997-05-10,WACA,Fremantle,Melbourne,17,22,124,10,9,69
1997,1261,7,Round 7,Round 7,0,1997-05-11,Gabba,Brisbane,West Coast,8,12,60,21,13,139
1997,1262,7,Round 7,Round 7,0,1997-05-11,Football Park,Adelaide,Essendon,18,18,126,11,7,73
1997,1263,8,Round 8,Round 8,0,1997-05-16,MCG,Collingwood,Western Bulldogs,19,15,129,11,17,83
1997,1264,8,Round 8,Round 8,0,1997-05-17,MCG,Melbourne,Geelong,7,7,49,19,14,128
1997,1265,8,Round 8,Round 8,0,1997-05-17,Princes Park,North Melbourne,Port Adelaide,19,14,128,15,10,100
1997,1266,8,Round 8,Round 8,0,1997-05-17,Football Park,Adelaide,Sydney,22,12,144,8,7,55
1997,1267,8,Round 8,Round 8,0,1997-05-18,Princes Park,Carlton,Hawthorn,15,16,106,12,9,81
1997,1268,8,Round 8,Round 8,0,1997-05-18,MCG,Essendon,St Kilda,14,16,100,18,16,124
1997,1269,8,Round 8,Round 8,0,1997-05-18,Subiaco Oval,Fremantle,Brisbane,14,14,98,15,3,93
1997,1270,8,Round 8,Round 8,0,1997-05-19,MCG,Richmond,West Coast,18,11,119,9,13,67
1997,1271,9,Round 9,Round 9,0,1997-05-23,Football Park,Port Adelaide,Melbourne,10,18,78,3,9,27
1997,1272,9,Round 9,Round 9,0,1997-05-24,Princes Park,Carlton,Fremantle,16,9,105,14,4,88
1997,1273,9,Round 9,Round 9,0,1997-05-24,Waverley Park,Hawthorn,Adelaide,13,10,88,14,18,102
1997,1274,9,Round 9,Round 9,0,1997-05-24,SCG,Sydney,Collingwood,16,15,111,11,8,74
1997,1275,9,Round 9,Round 9,0,1997-05-25,Waverley Park,St Kilda,Richmond,22,9,141,14,10,94
1997,1276,9,Round 9,Round 9,0,1997-05-25,MCG,Western Bulldogs,North Melbourne,16,7,103,10,11,71
1997,1277,9,Round 9,Round 9,0,1997-05-25,Subiaco Oval,West Coast,Essendon,16,14,110,13,7,85
1997,1278,9,Round 9,Round 9,0,1997-05-25,Gabba,Brisbane,Geelong,19,12,126,15,8,98
1997,1279,10,Round 10,Round 10,0,1997-05-30,Football Park,Port Adelaide,Carlton,14,9,93,7,13,55
1997,1280,10,Round 10,Round 10,0,1997-05-31,Kardinia Park,Geelong,St Kilda,16,11,107,11,13,79
1997,1281,10,Round 10,Round 10,0,1997-05-31,Waverley Park,Hawthorn,Collingwood,16,12,108,8,7,55
1997,1282,10,Round 10,Round 10,0,1997-05-31,Princes Park,North Melbourne,West Coast,15,13,103,9,4,58
1997,1283,10,Round 10,Round 10,0,1997-05-31,MCG,Richmond,Melbourne,9,13,67,14,8,92
1997,1284,10,Round 10,Round 10,0,1997-06-01,Gabba,Brisbane,Sydney,13,14,92,13,11,89
1997,1285,10,Round 10,Round 10,0,1997-06-01,MCG,Essendon,Western Bulldogs,17,12,114,20,16,136
1997,1286,10,Round 10,Round 10,0,1997-06-02,Subiaco Oval,Fremantle,Adelaide,10,12,72,16,9,105
1997,1287,11,Round 11,Round 11,0,1997-06-06,MCG,Collingwood,Richmond,10,11,71,11,11,77
1997,1288,11,Round 11,Round 11,0,1997-06-07,MCG,Essendon,Hawthorn,13,13,91,17,22,124
1997,1289,11,Round 11,Round 11,0,1997-06-07,Princes Park,Western Bulldogs,Geelong,14,12,96,11,9,75
1997,1290,11,Round 11,Round 11,0,1997-06-07,Football Park,Port Adelaide,Sydney,4,17,41,10,16,76
1997,1291,11,Round 11,Round 11,0,1997-06-08,MCG,Melbourne,Adelaide,5,15,45,14,13,97
1997,1292,11,Round 11,Round 11,0,1997-06-08,Subiaco Oval,West Coast,St Kilda,11,7,73,13,11,89
1997,1293,11,Round 11,Round 11,0,1997-06-09,Princes Park,Carlton,Brisbane,12,12,84,9,9,63
1997,1294,11,Round 11,Round 11,0,1997-06-09,MCG,North Melbourne,Fremantle,15,15,105,12,7,79
1997,1295,12,Round 12,Round 12,0,1997-06-13,SCG,Sydney,Richmond,26,8,164,16,14,110
1997,1296,12,Round 12,Round 12,0,1997-06-14,Victoria Park,Collingwood,West Coast,7,13,55,11,5,71
1997,1297,12,Round 12,Round 12,0,1997-06-14,Kardinia Park,Geelong,Hawthorn,12,10,82,13,10,88
1997,1298,12,Round 12,Round 12,0,1997-06-14,Princes Park,Western Bulldogs,Port Adelaide,12,10,82,14,10,94
1997,1299,12,Round 12,Round 12,0,1997-06-15,Subiaco Oval,Fremantle,Essendon,24,13,157,9,6,60
1997,1300,12,Round 12,Round 12,0,1997-06-15,MCG,Melbourne,Brisbane,7,8,50,21,9,135
1997,1301,12,Round 12,Round 12,0,1997-06-15,Waverley Park,St Kilda,Carlton,16,20,116,12,13,85
1997,1302,12,Round 12,Round 12,0,1997-06-15,Football Park,Adelaide,North Melbourne,12,11,83,16,9,105
1997,1303,13,Round 13,Round 13,0,1997-06-27,Subiaco Oval,West Coast,Carlton,11,13,79,12,14,86
1997,1304,13,Round 13,Round 13,0,1997-06-28,Kardinia Park,Geelong,Adelaide,17,8,110,7,12,54
1997,1305,13,Round 13,Round 13,0,1997-06-28,MCG,Richmond,Essendon,4,10,34,19,13,127
1997,1306,13,Round 13,Round 13,0,1997-06-28,Waverley Park,St Kilda,Western Bulldogs,11,18,84,15,11,101
1997,1307,13,Round 13,Round 13,0,1997-06-28,Gabba,Brisbane,Collingwood,11,22,88,11,7,73
1997,1308,13,Round 13,Round 13,0,1997-06-28,Football Park,Port Adelaide,Fremantle,10,9,69,7,12,54
1997,1309,13,Round 13,Round 13,0,1997-06-29,Waverley Park,Hawthorn,Melbourne,17,16,118,7,13,55
1997,1310,13,Round 13,Round 13,0,1997-06-29,SCG,Sydney,North Melbourne,8,17,65,7,13,55
1997,1311,14,Round 14,Round 14,0,1997-07-04,Football Park,Adelaide,West Coast,16,10,106,4,7,31
1997,1312,14,Round 14,Round 14,0,1997-07-05,Princes Park,Carlton,Western Bulldogs,11,8,74,16,14,110
1997,1313,14,Round 14,Round 14,0,1997-07-05,MCG,Geelong,Collingwood,9,26,80,10,12,72
1997,1314,14,Round 14,Round 14,0,1997-07-05,Waverley Park,St Kilda,North Melbourne,20,13,133,11,13,79
1997,1315,14,Round 14,Round 14,0,1997-07-05,WACA,Fremantle,Sydney,6,12,48,3,15,33
1997,1316,14,Round 14,Round 14,0,1997-07-06,Gabba,Brisbane,Richmond,7,26,68,7,8,50
1997,1317,14,Round 14,Round 14,0,1997-07-06,MCG,Essendon,Melbourne,18,12,120,8,9,57
1997,1318,14,Round 14,Round 14,0,1997-07-06,Waverley Park,Hawthorn,Port Adelaide,18,16,124,13,14,92
1997,1319,15,Round 15,Round 15,0,1997-07-11,MCG,North Melbourne,Geelong,14,8,92,15,12,102
1997,1320,15,Round 15,Round 15,0,1997-07-12,Victoria Park,Collingwood,Fremantle,25,10,160,9,6,60
1997,1321,15,Round 15,Round 15,0,1997-07-12,MCG,Melbourne,Carlton,18,11,119,15,10,100
1997,1322,15,Round 15,Round 15,0,1997-07-12,Princes Park,Western Bulldogs,Brisbane,11,7,73,21,11,137
1997,1323,15,Round 15,Round 15,0,1997-07-12,Football Park,Adelaide,St Kilda,10,16,76,9,12,66
1997,1324,15,Round 15,Round 15,0,1997-07-13,MCG,Richmond,Hawthorn,22,13,145,10,9,69
1997,1325,15,Round 15,Round 15,0,1997-07-13,Subiaco Oval,West Coast,Port Adelaide,12,13,85,9,13,67
1997,1326,15,Round 15,Round 15,0,1997-07-13,SCG,Sydney,Essendon,11,13,79,11,12,78
1997,1327,16,Round 16,Round 16,0,1997-07-18,Gabba,Brisbane,Adelaide,17,16,118,13,9,87
1997,1328,16,Round 16,Round 16,0,1997-07-19,MCG,Carlton,Essendon,25,15,165,13,9,87
1997,1329,16,Round 16,Round 16,0,1997-07-19,Kardinia Park,Geelong,Richmond,16,14,110,12,6,78
1997,1330,16,Round 16,Round 16,0,1997-07-19,Waverley Park,Hawthorn,St Kilda,9,8,62,20,21,141
1997,1331,16,Round 16,Round 16,0,1997-07-19,SCG,Sydney,West Coast,15,22,112,11,9,75
1997,1332,16,Round 16,Round 16,0,1997-07-19,Football Park,Port Adelaide,Collingwood,17,9,111,8,10,58
1997,1333,16,Round 16,Round 16,0,1997-07-20,Subiaco Oval,Fremantle,Western Bulldogs,15,7,97,13,13,91
1997,1334,16,Round 16,Round 16,0,1997-07-20,MCG,Melbourne,North Melbourne,7,16,58,17,12,114
1997,1335,17,Round 17,Round 17,0,1997-07-25,MCG,Essendon,Port Adelaide,10,12,72,18,14,122
1997,1336,17,Round 17,Round 17,0,1997-07-26,Princes Park,Carlton,North Melbourne,7,16,58,14,12,96
1997,1337,17,Round 17,Round 17,0,1997-07-26,Waverley Park,Hawthorn,Fremantle,9,8,62,10,11,71
1997,1338,17,Round 17,Round 17,0,1997-07-26,SCG,Sydney,Western Bulldogs,22,17,149,7,10,52
1997,1339,17,Round 17,Round 17,0,1997-07-26,Football Park,Adelaide,Richmond,29,11,185,7,6,48
1997,1340,17,Round 17,Round 17,0,1997-07-27,MCG,Collingwood,Melbourne,20,14,134,12,10,82
1997,1341,17,Round 17,Round 17,0,1997-07-27,Waverley Park,St Kilda,Brisbane,12,20,92,5,14,44
1997,1342,17,Round 17,Round 17,0,1997-07-27,Subiaco Oval,West Coast,Geelong,20,9,129,12,10,82
1997,1343,18,Round 18,Round 18,0,1997-08-01,MCG,North Melbourne,Essendon,11,17,83,8,16,64
1997,1344,18,Round 18,Round 18,0,1997-08-02,Kardinia Park,Geelong,Port Adelaide,25,9,159,11,8,74
1997,1345,18,Round 18,Round 18,0,1997-08-02,MCG,Melbourne,Sydney,7,11,53,25,19,169
1997,1346,18,Round 18,Round 18,0,1997-08-02,Princes Park,Richmond,Western Bulldogs,17,13,115,15,10,100
1997,1347,18,Round 18,Round 18,0,1997-08-02,Gabba,Brisbane,Hawthorn,21,15,141,11,5,71
1997,1348,18,Round 18,Round 18,0,1997-08-03,Football Park,Adelaide,Carlton,18,19,127,13,8,86
1997,1349,18,Round 18,Round 18,0,1997-08-03,MCG,Collingwood,St Kilda,12,17,89,15,21,111
1997,1350,18,Round 18,Round 18,0,1997-08-03,Subiaco Oval,Fremantle,West Coast,7,7,49,13,4,82
1997,1351,19,Round 19,Round 19,0,1997-08-08,MCG,North Melbourne,Brisbane,17,14,116,9,5,59
1997,1352,19,Round 19,Round 19,0,1997-08-09,MCG,Carlton,Collingwood,14,23,107,13,13,91
1997,1353,19,Round 19,Round 19,0,1997-08-09,Waverley Park,Hawthorn,West Coast,10,6,66,13,9,87
1997,1354,19,Round 19,Round 19,0,1997-08-09,Princes Park,Western Bulldogs,Melbourne,14,18,102,9,10,64
1997,1355,19,Round 19,Round 19,0,1997-08-09,WACA,Fremantle,Richmond,12,13,85,5,12,42
1997,1356,19,Round 19,Round 19,0,1997-08-10,MCG,Essendon,Geelong,11,7,73,9,14,68
1997,1357,19,Round 19,Round 19,0,1997-08-10,SCG,Sydney,St Kilda,17,17,119,18,20,128
1997,1358,19,Round 19,Round 19,0,1997-08-10,Football Park,Port Adelaide,Adelaide,9,4,58,9,11,65
1997,1359,20,Round 20,Round 20,0,1997-08-15,WACA,West Coast,Melbourne,15,7,97,7,17,59
1997,1360,20,Round 20,Round 20,0,1997-08-16,MCG,Collingwood,Essendon,13,13,91,12,9,81
1997,1361,20,Round 20,Round 20,0,1997-08-16,Kardinia Park,Geelong,Carlton,13,17,95,9,13,67
1997,1362,20,Round 20,Round 20,0,1997-08-16,Waverley Park,St Kilda,Fremantle,12,5,77,9,10,64
1997,1363,20,Round 20,Round 20,0,1997-08-16,Gabba,Brisbane,Port Adelaide,13,15,93,13,15,93
1997,1364,20,Round 20,Round 20,0,1997-08-17,MCG,Richmond,North Melbourne,14,13,97,14,12,96
1997,1365,20,Round 20,Round 20,0,1997-08-17,SCG,Sydney,Hawthorn,20,15,135,11,11,77
1997,1366,20,Round 20,Round 20,0,1997-08-17,Football Park,Adelaide,Western Bulldogs,7,18,60,16,7,103
1997,1367,21,Round 21,Round 21,0,1997-08-22,MCG,Melbourne,St Kilda,8,14,62,17,12,114
1997,1368,21,Round 21,Round 21,0,1997-08-23,Princes Park,Carlton,Sydney,11,10,76,5,11,41
1997,1369,21,Round 21,Round 21,0,1997-08-23,MCG,North Melbourne,Hawthorn,10,21,81,6,7,43
1997,1370,21,Round 21,Round 21,0,1997-08-23,Western Oval,Western Bulldogs,West Coast,12,14,86,10,8,68
1997,1371,21,Round 21,Round 21,0,1997-08-23,Gabba,Brisbane,Essendon,15,12,102,16,10,106
1997,1372,21,Round 21,Round 21,0,1997-08-24,Subiaco Oval,Fremantle,Geelong,9,14,68,14,16,100
1997,1373,21,Round 21,Round 21,0,1997-08-24,MCG,Richmond,Port Adelaide,22,14,146,8,13,61
1997,1374,21,Round 21,Round 21,0,1997-08-25,Football Park,Adelaide,Collingwood,6,12,48,5,9,39
1997,1375,22,Round 22,Round 22,0,1997-08-29,WACA,West Coast,Brisbane,18,12,120,11,15,81
1997,1376,22,Round 22,Round 22,0,1997-08-30,Princes Park,Carlton,Richmond,13,11,89,13,13,91
1997,1377,22,Round 22,Round 22,0,1997-08-30,Waverley Park,Hawthorn,Western Bulldogs,13,9,87,15,15,105
1997,1378,22,Round 22,Round 22,0,1997-08-30,MCG,Melbourne,Fremantle,18,11,119,11,13,79
1997,1379,22,Round 22,Round 22,0,1997-08-30,SCG,Sydney,Geelong,13,12,90,15,10,100
1997,1380,22,Round 22,Round 22,0,1997-08-31,MCG,Collingwood,North Melbourne,18,14,122,15,21,111
1997,1381,22,Round 22,Round 22,0,1997-08-31,Princes Park,Essendon,Adelaide,16,6,102,14,14,98
1997,1382,22,Round 22,Round 22,0,1997-08-31,Football Park,Port Adelaide,St Kilda,12,12,84,17,15,117
1997,1383,23,Round 23,Finals Week 1,1,1997-09-06,MCG,Western Bulldogs,Sydney,18,11,119,12,12,84
1997,1384,23,Round 23,Finals Week 1,1,1997-09-07,Football Park,Adelaide,West Coast,14,15,99,9,12,66
1997,1385,23,Round 23,Finals Week 1,1,1997-09-07,Waverley Park,St Kilda,Brisbane,20,15,135,13,11,89
1997,1386,23,Round 23,Finals Week 1,1,1997-09-07,MCG,Geelong,North Melbourne,9,7,61,11,13,79
1997,1387,24,Round 24,Semi-Finals,1,1997-09-13,MCG,North Melbourne,West Coast,15,8,98,12,13,85
1997,1388,24,Round 24,Semi-Finals,1,1997-09-13,Football Park,Adelaide,Geelong,11,10,76,9,14,68
1997,1389,25,Round 25,Preliminary Finals,1,1997-09-19,MCG,St Kilda,North Melbourne,15,14,104,11,7,73
1997,1390,25,Round 25,Preliminary Finals,1,1997-09-20,MCG,Western Bulldogs,Adelaide,13,13,91,12,21,93
1997,1391,26,Round 26,Grand Final,1,1997-09-27,MCG,St Kilda,Adelaide,13,16,94,19,11,125
1998,1392,1,Round 1,Round 1,0,1998-03-27,MCG,North Melbourne,West Coast,15,13,103,15,11,101
1998,1393,1,Round 1,Round 1,0,1998-03-28,Princes Park,Carlton,Adelaide,10,13,73,9,9,63
1998,1394,1,Round 1,Round 1,0,1998-03-28,Waverley Park,St Kilda,Geelong,17,7,109,13,13,91
1998,1395,1,Round 1,Round 1,0,1998-03-28,MCG,Collingwood,Hawthorn,18,15,123,12,12,84
1998,1396,1,Round 1,Round 1,0,1998-03-28,Gabba,Brisbane,Western Bulldogs,10,12,72,17,16,118
1998,1397,1,Round 1,Round 1,0,1998-03-29,MCG,Richmond,Essendon,14,19,103,13,11,89
1998,1398,1,Round 1,Round 1,0,1998-03-29,Football Park,Port Adelaide,Sydney,17,15,117,20,4,124
1998,1399,1,Round 1,Round 1,0,1998-03-29,Subiaco Oval,Fremantle,Melbourne,13,6,84,8,13,61
1998,1400,2,Round 2,Round 2,0,1998-04-03,Subiaco Oval,West Coast,Collingwood,17,14,116,8,8,56
1998,1401,2,Round 2,Round 2,0,1998-04-04,Kardinia Park,Geelong,Richmond,14,15,99,11,14,80
1998,1402,2,Round 2,Round 2,0,1998-04-04,Waverley Park,Hawthorn,Port Adelaide,10,7,67,17,10,112
1998,1403,2,Round 2,Round 2,0,1998-04-04,MCG,Melbourne,North Melbourne,19,11,125,15,10,100
1998,1404,2,Round 2,Round 2,0,1998-04-04,SCG,Sydney,Brisbane,20,15,135,14,13,97
1998,1405,2,Round 2,Round 2,0,1998-04-05,Football Park,Adelaide,Fremantle,25,17,167,11,8,74
1998,1406,2,Round 2,Round 2,0,1998-04-05,MCG,Essendon,St Kilda,28,14,182,13,15,93
1998,1407,2,Round 2,Round 2,0,1998-04-05,Princes Park,Western Bulldogs,Carlton,22,8,140,13,6,84
1998,1408,3,Round 3,Round 3,0,1998-04-11,Princes Park,Western Bulldogs,Collingwood,16,23,119,13,7,85
1998,1409,3,Round 3,Round 3,0,1998-04-11,MCG,Richmond,Hawthorn,15,13,103,15,7,97
1998,1410,3,Round 3,Round 3,0,1998-04-11,Football Park,Port Adelaide,North Melbourne,10,9,69,15,8,98
1998,1411,3,Round 3,Round 3,0,1998-04-12,Waverley Park,St Kilda,Adelaide,12,10,82,8,12,60
1998,1412,3,Round 3,Round 3,0,1998-04-12,SCG,Sydney,Geelong,24,16,160,7,15,57
1998,1413,3,Round 3,Round 3,0,1998-04-12,Subiaco Oval,Fremantle,West Coast,10,7,67,14,10,94
1998,1414,3,Round 3,Round 3,0,1998-04-13,Gabba,Brisbane,Melbourne,12,15,87,15,10,100
1998,1415,3,Round 3,Round 3,0,1998-04-13,MCG,Carlton,Essendon,14,14,98,14,15,99
1998,1416,4,Round 4,Round 4,0,1998-04-17,MCG,Collingwood,Richmond,20,13,133,12,16,88
1998,1417,4,Round 4,Round 4,0,1998-04-18,Kardinia Park,Geelong,Western Bulldogs,11,13,79,14,10,94
1998,1418,4,Round 4,Round 4,0,1998-04-18,Waverley Park,Hawthorn,St Kilda,18,13,121,20,9,129
1998,1419,4,Round 4,Round 4,0,1998-04-18,WACA,West Coast,Sydney,14,15,99,18,10,118
1998,1420,4,Round 4,Round 4,0,1998-04-19,Princes Park,Carlton,Melbourne,10,10,70,10,12,72
1998,1421,4,Round 4,Round 4,0,1998-04-19,Waverley Park,Essendon,Fremantle,11,10,76,14,16,100
1998,1422,4,Round 4,Round 4,0,1998-04-19,MCG,North Melbourne,Brisbane,21,11,137,17,18,120
1998,1423,4,Round 4,Round 4,0,1998-04-19,Football Park,Port Adelaide,Adelaide,11,7,73,8,16,64
1998,1424,5,Round 5,Round 5,0,1998-04-24,MCG,Richmond,West Coast,12,14,86,10,11,71
1998,1425,5,Round 5,Round 5,0,1998-04-25,Waverley Park,Hawthorn,Brisbane,18,16,124,12,11,83
1998,1426,5,Round 5,Round 5,0,1998-04-25,MCG,Collingwood,Essendon,15,18,108,12,16,88
1998,1427,5,Round 5,Round 5,0,1998-04-25,WACA,Fremantle,North Melbourne,16,8,104,12,15,87
1998,1428,5,Round 5,Round 5,0,1998-04-26,MCG,Melbourne,Port Adelaide,14,18,102,6,17,53
1998,1429,5,Round 5,Round 5,0,1998-04-26,Waverley Park,St Kilda,Carlton,13,10,88,9,12,66
1998,1430,5,Round 5,Round 5,0,1998-04-26,SCG,Sydney,Western Bulldogs,14,15,99,12,11,83
1998,1431,5,Round 5,Round 5,0,1998-04-26,Football Park,Adelaide,Geelong,12,15,87,8,13,61
1998,1432,6,Round 6,Round 6,0,1998-05-01,Gabba,Brisbane,Richmond,13,8,86,7,9,51
1998,1433,6,Round 6,Round 6,0,1998-05-02,Kardinia Park,Geelong,Hawthorn,13,12,90,10,13,73
1998,1434,6,Round 6,Round 6,0,1998-05-02,Princes Park,Western Bulldogs,Essendon,13,19,97,13,11,89
1998,1435,6,Round 6,Round 6,0,1998-05-02,MCG,Carlton,Collingwood,9,13,67,14,12,96
1998,1436,6,Round 6,Round 6,0,1998-05-02,Football Park,Port Adelaide,Fremantle,13,18,96,9,6,60
1998,1437,6,Round 6,Round 6,0,1998-05-03,MCG,North Melbourne,Adelaide,15,16,106,15,12,102
1998,1438,6,Round 6,Round 6,0,1998-05-03,SCG,Sydney,Melbourne,8,13,61,12,8,80
1998,1439,6,Round 6,Round 6,0,1998-05-03,Subiaco Oval,West Coast,St Kilda,18,11,119,18,13,121
1998,1440,7,Round 7,Round 7,0,1998-05-08,WACA,Fremantle,Hawthorn,8,9,57,15,9,99
1998,1441,7,Round 7,Round 7,0,1998-05-08,MCG,Collingwood,Sydney,12,7,79,18,7,115
1998,1442,7,Round 7,Round 7,0,1998-05-09,Princes Park,Carlton,Port Adelaide,11,10,76,25,15,165
1998,1443,7,Round 7,Round 7,0,1998-05-09,Waverley Park,St Kilda,Brisbane,11,16,82,15,9,99
1998,1444,7,Round 7,Round 7,0,1998-05-09,MCG,Essendon,Geelong,11,4,70,12,7,79
1998,1445,7,Round 7,Round 7,0,1998-05-10,Football Park,Adelaide,West Coast,11,13,79,10,11,71
1998,1446,7,Round 7,Round 7,0,1998-05-10,MCG,Richmond,Melbourne,13,13,91,7,7,49
1998,1447,7,Round 7,Round 7,0,1998-05-10,Princes Park,Western Bulldogs,North Melbourne,16,15,111,12,11,83
1998,1448,8,Round 8,Round 8,0,1998-05-15,MCG,Essendon,Brisbane,12,12,84,8,22,70
1998,1449,8,Round 8,Round 8,0,1998-05-16,Kardinia Park,Geelong,Fremantle,12,4,76,6,18,54
1998,1450,8,Round 8,Round 8,0,1998-05-16,MCG,North Melbourne,Sydney,15,15,105,14,11,95
1998,1451,8,Round 8,Round 8,0,1998-05-16,Waverley Park,St Kilda,Port Adelaide,10,12,72,5,15,45
1998,1452,8,Round 8,Round 8,0,1998-05-17,Waverley Park,Hawthorn,Western Bulldogs,14,12,96,21,10,136
1998,1453,8,Round 8,Round 8,0,1998-05-17,MCG,Melbourne,Collingwood,17,12,114,16,15,111
